id,observed_on,time_observed_at,user_id,created_at,updated_at,latitude,longitude,place_town_name,place_county_name,place_state_name,scientific_name,common_name,iconic_taxon_name
37405345,2020-01-08,2020-01-08 08:49:00 UTC,1462872,2020-01-08 19:21:59 UTC,2020-03-27 23:15:15 UTC,41.1603372361,-8.6927908598,,Porto,,Picus sharpei,Iberian Green Woodpecker,Aves
37405346,2020-01-08,2020-01-08 08:49:00 UTC,1462872,2020-01-08 19:21:59 UTC,2020-01-11 21:38:05 UTC,41.1711686187,-8.6319504854,,Porto,,Serinus serinus,European Serin,Aves
37405347,2020-01-08,2020-01-08 08:40:00 UTC,1462872,2020-01-08 19:21:59 UTC,2020-01-08 20:09:01 UTC,41.17087124,-8.6326917,,Porto,,Periparus ater,Coal Tit,Aves
37405550,2020-01-08,2020-01-08 13:57:12 UTC,1789618,2020-01-08 19:30:40 UTC,2020-01-08 19:47:05 UTC,38.660048962,-9.1687710956,,Almada,,Erithacus rubecula,European Robin,Aves
37409336,2020-01-06,2020-01-06 17:18:26 UTC,1435811,2020-01-08 21:55:13 UTC,2020-03-03 22:38:54 UTC,38.5259274937,-9.1415374005,,Sesimbra,,Aythya collaris,Ring-necked Duck,Aves
37422332,2020-01-09,2020-01-09 09:17:47 UTC,816774,2020-01-09 09:30:21 UTC,2020-01-09 11:04:25 UTC,32.6469011917,-16.9063131139,,Funchal,Madeira,Serinus canaria,Island Canary,Aves
37422785,2020-01-09,2020-01-09 09:40:07 UTC,816774,2020-01-09 10:20:24 UTC,2020-01-09 18:42:53 UTC,32.6467285156,-16.9056510925,,Funchal,Madeira,Serinus canaria,Island Canary,Aves
37422789,2020-01-09,2020-01-09 09:37:19 UTC,816774,2020-01-09 10:20:47 UTC,2020-01-09 10:23:08 UTC,32.6467666626,-16.9059047699,,Funchal,Madeira,Motacilla cinerea,Grey Wagtail,Aves
37423402,2020-01-09,2020-01-09 10:11:00 UTC,3042,2020-01-09 11:11:35 UTC,2020-01-09 12:53:42 UTC,37.0396361021,-7.964689897,,Faro,,Bubulcus ibis,Cattle Egret,Aves
37423534,2020-01-01,2020-01-01 12:10:00 UTC,2424402,2020-01-09 11:26:28 UTC,2020-01-09 14:51:06 UTC,37.1540716983,-7.5516764022,,Vila Real de Santo António,,Platalea leucorodia,Eurasian Spoonbill,Aves
37423988,2020-01-09,2020-01-09 11:06:37 UTC,816774,2020-01-09 11:59:41 UTC,2020-01-27 12:59:31 UTC,32.6479797363,-16.9055480957,,Funchal,Madeira,Cairina moschata domestica,Domestic Muscovy Duck,Aves
37424967,2020-01-09,2020-01-09 12:11:55 UTC,816774,2020-01-09 13:02:14 UTC,2020-01-09 15:53:08 UTC,32.6425628662,-16.9167385101,,Funchal,Madeira,Arenaria interpres,Ruddy Turnstone,Aves
37424973,2020-01-09,2020-01-09 11:57:54 UTC,816774,2020-01-09 13:02:42 UTC,2020-01-09 22:22:52 UTC,32.6465415955,-16.9086284637,,Funchal,Madeira,Sylvia atricapilla heineken,Madeira Blackcap,Aves
37424977,2020-01-09,2020-01-09 11:50:08 UTC,816774,2020-01-09 13:03:31 UTC,2020-01-09 15:53:51 UTC,32.6468658447,-16.907459259,,Funchal,Madeira,Turdus merula,Eurasian Blackbird,Aves
37425075,2020-01-09,2020-01-09 12:24:56 UTC,816774,2020-01-09 13:06:34 UTC,2020-01-11 08:22:02 UTC,32.6421356201,-16.9099369049,,Funchal,Madeira,Larus michahellis,Yellow-legged Gull,Aves
37434544,2020-01-09,2020-01-09 12:06:00 UTC,2461370,2020-01-09 19:51:59 UTC,2020-01-15 22:35:27 UTC,38.7802408499,-9.0946136051,,Lisboa,,Thectocercus acuticaudatus,Blue-crowned Parakeet,Aves
37434711,2020-01-09,2020-01-09 11:11:18 UTC,1529183,2020-01-09 19:58:00 UTC,2020-01-09 23:57:42 UTC,40.1693942294,-7.6644674892,,Covilhã,,Accipiter nisus,Eurasian Sparrowhawk,Aves
37440109,2020-01-09,2020-01-09 13:25:40 UTC,762037,2020-01-09 22:58:42 UTC,2020-01-10 15:46:15 UTC,37.001055555,-7.9847583333,,Faro,,Larus fuscus,Lesser Black-backed Gull,Aves
37441585,2020-01-09,2020-01-09 08:18:44 UTC,762037,2020-01-10 00:14:36 UTC,2020-04-01 15:03:53 UTC,37.0021292764,-7.982111772,,Faro,,Ardea cinerea,Grey Heron,Aves
37441594,2020-01-09,2020-01-09 08:18:39 UTC,762037,2020-01-10 00:15:19 UTC,2020-01-10 20:26:00 UTC,37.1244293787,-7.916221223,,Faro,,Haematopus ostralegus,Eurasian Oystercatcher,Aves
37441644,2020-01-09,2020-01-09 08:31:08 UTC,762037,2020-01-10 00:17:58 UTC,2020-03-02 23:41:21 UTC,37.0024784229,-7.982013368,,Faro,,Larus fuscus,Lesser Black-backed Gull,Aves
37441726,2020-01-09,2020-01-09 08:22:48 UTC,762037,2020-01-10 00:21:50 UTC,2020-01-10 14:13:58 UTC,37.0022885762,-7.9824476557,,Faro,,Thalasseus sandvicensis,Sandwich Tern,Aves
37441748,2020-01-09,2020-01-09 08:18:10 UTC,762037,2020-01-10 00:22:51 UTC,2020-01-10 21:15:47 UTC,37.1622225839,-7.9407055842,,Faro,,Numenius arquata,Eurasian Curlew,Aves
37450379,2020-01-09,2020-01-09 15:02:47 UTC,1712188,2020-01-10 08:42:01 UTC,2020-01-12 01:19:49 UTC,38.7266608115,-9.1522794109,,Lisboa,,Turdus merula,Eurasian Blackbird,Aves
37451016,2020-01-10,2020-01-10 09:42:12 UTC,1590267,2020-01-10 09:44:44 UTC,2020-03-02 23:41:19 UTC,37.135925293,-7.611477375,,Alcoutim,,Larus fuscus,Lesser Black-backed Gull,Aves
37451532,2020-01-10,2020-01-10 08:49:00 UTC,1462872,2020-01-10 10:38:47 UTC,2020-01-10 10:39:25 UTC,41.3686180511,-8.7627935006,,Vila do Conde,,Galerida cristata,Crested Lark,Aves
37451533,2020-01-10,2020-01-10 08:57:00 UTC,1462872,2020-01-10 10:38:47 UTC,2020-02-12 15:39:06 UTC,41.3685759811,-8.762777972,,Vila do Conde,,Saxicola rubicola,European Stonechat,Aves
37451556,2020-01-10,2020-01-10 10:40:08 UTC,2522486,2020-01-10 10:41:19 UTC,2020-01-10 10:57:25 UTC,40.6394368153,-8.6437027743,,Aveiro,,Phalacrocorax carbo,Great Cormorant,Aves
37451565,2020-01-10,2020-01-10 10:41:50 UTC,2522486,2020-01-10 10:42:15 UTC,2020-01-10 10:58:54 UTC,40.6394854591,-8.6437046639,,Aveiro,,Phalacrocorax carbo,Great Cormorant,Aves
37452584,2020-01-10,2020-01-10 11:27:12 UTC,1586803,2020-01-10 11:57:58 UTC,2020-01-10 14:54:40 UTC,40.6347871401,-8.6573056877,,Aveiro,,Phoenicurus ochruros,Black Redstart,Aves
37454520,2020-01-08,2020-01-08 14:55:55 UTC,2127001,2020-01-10 14:01:56 UTC,2020-01-12 13:51:41 UTC,38.7074378067,-9.1852060698,,Lisboa,,Psittacula krameri,Rose-ringed Parakeet,Aves
37456966,2020-01-10,2020-01-10 11:22:00 UTC,1808155,2020-01-10 15:38:09 UTC,2020-01-10 15:39:36 UTC,37.6003789822,-8.2042514718,,Ourique,,Bubulcus ibis,Cattle Egret,Aves
37458176,2020-01-10,2020-01-10 09:19:00 UTC,3042,2020-01-10 16:26:25 UTC,2020-03-18 16:35:52 UTC,38.7608851226,-9.0908029679,,Lisboa,,Platalea leucorodia,Eurasian Spoonbill,Aves
37458229,2020-01-10,2020-01-10 07:58:00 UTC,3042,2020-01-10 16:28:28 UTC,2020-03-07 22:32:23 UTC,38.7629462023,-9.0916967691,,Lisboa,,Chroicocephalus ridibundus,Black-headed Gull,Aves
37466522,2020-01-10,2020-01-10 10:50:02 UTC,1590267,2020-01-10 21:49:54 UTC,2020-03-02 23:41:19 UTC,37.1307258606,-7.6142168045,,Alcoutim,,Larus fuscus,Lesser Black-backed Gull,Aves
37466549,2020-01-10,2020-01-10 10:57:25 UTC,1590267,2020-01-10 21:51:12 UTC,2020-02-06 15:28:21 UTC,37.1327590942,-7.6125535965,,Alcoutim,,Pica pica,Eurasian Magpie,Aves
37466634,2020-01-10,2020-01-10 11:00:50 UTC,1590267,2020-01-10 21:54:25 UTC,2020-01-10 22:08:40 UTC,37.1406211853,-7.6207413673,,Alcoutim,,Tringa totanus,Common Redshank,Aves
37466667,2020-01-10,2020-01-10 11:07:05 UTC,1590267,2020-01-10 21:55:53 UTC,2020-01-10 23:43:00 UTC,37.1406211853,-7.6207413673,,Alcoutim,,Saxicola rubicola,European Stonechat,Aves
37466712,2020-01-10,2020-01-10 11:09:08 UTC,1590267,2020-01-10 21:58:03 UTC,2020-01-11 07:29:21 UTC,37.1406211853,-7.6207413673,,Alcoutim,,Saxicola rubicola,European Stonechat,Aves
37466762,2020-01-10,2020-01-10 14:55:41 UTC,1590267,2020-01-10 21:59:22 UTC,2020-01-11 17:29:03 UTC,37.0676803589,-7.7486305237,,Olhão,,Pandion haliaetus,Osprey,Aves
37468787,2020-01-10,2020-01-10 14:54:57 UTC,1590267,2020-01-10 23:31:42 UTC,2020-01-10 23:57:52 UTC,37.0686798096,-7.7486305237,,Olhão,,Phalacrocorax carbo,Great Cormorant,Aves
37468794,2020-01-10,2020-01-10 15:05:33 UTC,1590267,2020-01-10 23:32:21 UTC,2020-01-10 23:49:44 UTC,37.0676803589,-7.7486305237,,Olhão,,Actitis hypoleucos,Common Sandpiper,Aves
37468841,2020-01-10,2020-01-10 17:17:48 UTC,1590267,2020-01-10 23:35:00 UTC,2020-01-16 17:54:08 UTC,37.1466789246,-7.6589255333,,Alcoutim,,Phalacrocorax carbo,Great Cormorant,Aves
37482706,2020-01-11,2020-01-11 12:12:30 UTC,1590267,2020-01-11 12:13:04 UTC,2020-01-16 17:54:23 UTC,37.1161460876,-7.6301836967,,Alcoutim,,Passer domesticus,House Sparrow,Aves
37483283,2020-01-11,2020-01-11 12:47:28 UTC,1590267,2020-01-11 12:48:38 UTC,2020-01-16 17:57:49 UTC,37.1161689758,-7.6301450729,,Alcoutim,,Arenaria interpres,Ruddy Turnstone,Aves
37492607,2020-01-09,2020-01-09 14:09:52 UTC,1698857,2020-01-11 18:42:08 UTC,2020-03-18 14:34:34 UTC,37.0301475525,-7.8390378952,,Olhão,,Ciconia ciconia,White Stork,Aves
37492765,2020-01-08,2020-01-08 11:08:17 UTC,1698857,2020-01-11 18:47:00 UTC,2020-01-11 19:33:51 UTC,37.011932373,-7.9353013039,,Faro,,Larus michahellis,Yellow-legged Gull,Aves
37492972,2020-01-11,2020-01-11 12:04:41 UTC,1531239,2020-01-11 18:54:35 UTC,2020-03-03 22:04:59 UTC,38.651348114,-9.1348333359,,Seixal,,Chloris chloris,European Greenfinch,Aves
37493004,2020-01-11,2020-01-11 12:32:48 UTC,1531239,2020-01-11 18:55:07 UTC,2020-01-11 19:00:48 UTC,38.6542053223,-9.1257896423,,Seixal,,Calidris alba,Sanderling,Aves
37493099,2020-01-11,2020-01-11 13:00:16 UTC,1531239,2020-01-11 18:57:08 UTC,2020-01-11 21:37:18 UTC,38.6491508484,-9.1024312973,,Seixal,,Serinus serinus,European Serin,Aves
37493112,2020-01-11,2020-01-11 12:51:12 UTC,1531239,2020-01-11 18:57:26 UTC,2020-02-12 15:39:12 UTC,38.6515045166,-9.1224966049,,Seixal,,Saxicola rubicola,European Stonechat,Aves
37493456,2020-01-11,2020-01-11 13:30:16 UTC,1531239,2020-01-11 19:11:14 UTC,2020-01-11 19:20:16 UTC,38.6526374817,-9.1247396469,,Seixal,,Recurvirostra avosetta,Pied Avocet,Aves
37493541,2020-01-11,2020-01-11 12:39:11 UTC,1531239,2020-01-11 19:13:57 UTC,2020-01-11 23:54:16 UTC,38.6539726257,-9.1268796921,,Seixal,,Pluvialis squatarola,Black-bellied Plover,Aves
37493653,2020-01-11,2020-01-11 12:40:22 UTC,1531239,2020-01-11 19:15:25 UTC,2020-01-12 09:58:51 UTC,38.7960395959,-9.0321612781,,Seixal,,Limosa lapponica,Bar-tailed Godwit,Aves
37494355,2020-01-11,2020-01-11 15:40:00 UTC,1194776,2020-01-11 19:38:51 UTC,2020-03-18 14:34:33 UTC,39.8786996568,-8.8886837431,,Leiria,,Ciconia ciconia,White Stork,Aves
37494356,2020-01-11,2020-01-11 16:11:00 UTC,1194776,2020-01-11 19:38:51 UTC,2020-04-01 15:03:53 UTC,39.8786996568,-8.8886837431,,Leiria,,Ardea cinerea,Grey Heron,Aves
37501012,2020-01-11,2020-01-11 10:07:00 UTC,1462872,2020-01-11 22:49:28 UTC,2020-01-12 00:26:01 UTC,41.2462015366,-7.9938227407,,Vila Real,,Loxia curvirostra,Red Crossbill,Aves
37517119,2020-01-11,2020-01-11 09:14:00 UTC,1462872,2020-01-12 08:30:58 UTC,2020-01-12 08:31:20 UTC,41.3145632023,-7.8587654509,,Vila Real,,Anthus pratensis,Meadow Pipit,Aves
37517120,2020-01-11,2020-01-11 10:19:00 UTC,1462872,2020-01-12 08:30:58 UTC,2020-01-12 09:40:13 UTC,41.3117362107,-7.898079204,,Vila Real,,Buteo buteo,Common Buzzard,Aves
37517121,2020-01-11,2020-01-11 10:46:00 UTC,1462872,2020-01-12 08:30:58 UTC,2020-01-12 09:40:02 UTC,41.3177114562,-7.8644402465,,Vila Real,,Emberiza cia,Rock Bunting,Aves
37517122,2020-01-11,2020-01-11 10:56:00 UTC,1462872,2020-01-12 08:31:00 UTC,2020-03-02 23:16:53 UTC,41.2957045317,-7.8727587513,,Vila Real,,Parus major,Great Tit,Aves
37517123,2020-01-11,2020-01-11 11:30:00 UTC,1462872,2020-01-12 08:31:00 UTC,2020-01-12 19:20:24 UTC,41.2483573903,-7.8893189372,,Baião,,Phoenicurus ochruros,Black Redstart,Aves
37517124,2020-01-11,2020-01-11 12:24:00 UTC,1462872,2020-01-12 08:31:01 UTC,2020-01-12 22:42:49 UTC,41.277019335,-7.9192669827,,Amarante,,Fringilla coelebs,Common Chaffinch,Aves
37517126,2020-01-11,2020-01-11 12:43:00 UTC,1462872,2020-01-12 08:31:03 UTC,2020-01-12 22:42:50 UTC,41.2774077151,-7.9188513439,,Amarante,,Periparus ater,Coal Tit,Aves
37517127,2020-01-11,2020-01-11 13:18:00 UTC,1462872,2020-01-12 08:31:03 UTC,2020-01-12 22:42:51 UTC,41.2776891026,-7.9948746951,,Amarante,,Sylvia atricapilla,Eurasian Blackcap,Aves
37517128,2020-01-11,2020-01-11 13:19:00 UTC,1462872,2020-01-12 08:31:03 UTC,2020-01-12 08:36:16 UTC,41.2795862551,-7.9941325491,,Amarante,,Buteo buteo,Common Buzzard,Aves
37517129,2020-01-11,2020-01-11 13:23:00 UTC,1462872,2020-01-12 08:31:05 UTC,2020-01-12 22:42:54 UTC,41.2776011573,-7.9958024545,,Amarante,,Motacilla alba,White Wagtail,Aves
37517130,2020-01-11,2020-01-11 13:23:00 UTC,1462872,2020-01-12 08:31:05 UTC,2020-01-12 10:05:26 UTC,41.2777143525,-7.9956753688,,Amarante,,Phalacrocorax carbo,Great Cormorant,Aves
37517131,2020-01-11,2020-01-11 13:25:00 UTC,1462872,2020-01-12 08:31:06 UTC,2020-02-29 20:21:35 UTC,41.2781423983,-7.9960588137,,Amarante,,Erithacus rubecula,European Robin,Aves
37517132,2020-01-11,2020-01-11 15:48:00 UTC,1462872,2020-01-12 08:31:08 UTC,2020-01-12 10:23:33 UTC,41.0654529377,-8.4435610117,,Gondomar,,Phylloscopus collybita,Common Chiffchaff,Aves
37517133,2020-01-11,2020-01-11 15:59:00 UTC,1462872,2020-01-12 08:31:08 UTC,2020-01-12 22:42:32 UTC,41.0655027578,-8.4433459388,,Gondomar,,Turdus merula,Eurasian Blackbird,Aves
37517134,2020-01-11,2020-01-11 16:18:00 UTC,1462872,2020-01-12 08:31:09 UTC,2020-01-12 22:42:33 UTC,41.0588179652,-8.4310255441,,Gondomar,,Streptopelia decaocto,Eurasian Collared-Dove,Aves
37517135,2020-01-11,2020-01-11 16:54:00 UTC,1462872,2020-01-12 08:31:11 UTC,2020-01-19 19:07:04 UTC,41.0929908876,-8.5509241896,,Vila Nova de Gaia,,Sylvia atricapilla,Eurasian Blackcap,Aves
37517136,2020-01-11,2020-01-11 16:19:00 UTC,1462872,2020-01-12 08:31:11 UTC,2020-01-12 22:42:35 UTC,41.0588663863,-8.4309297982,,Gondomar,,Fringilla coelebs,Common Chaffinch,Aves
37517137,2020-01-11,2020-01-11 15:42:00 UTC,1462872,2020-01-12 08:31:11 UTC,2020-01-12 22:42:36 UTC,41.0654512275,-8.4434924595,,Gondomar,,Periparus ater,Coal Tit,Aves
37518016,2020-01-11,2020-01-11 16:10:00 UTC,3042,2020-01-12 09:24:38 UTC,2020-03-18 15:15:49 UTC,40.6947279722,-8.6167446558,,Aveiro,,Ciconia ciconia,White Stork,Aves
37518680,2020-01-11,2020-01-11 12:40:22 UTC,1531239,2020-01-12 09:56:45 UTC,2020-01-12 10:49:58 UTC,38.7833811029,-9.0130739986,,Seixal,,Limosa limosa,Black-tailed Godwit,Aves
37519170,2020-01-12,2020-01-12 09:22:00 UTC,1998558,2020-01-12 10:32:53 UTC,2020-04-05 11:13:28 UTC,41.818347477,-6.753984697,,Bragança,,Galerida theklae,Thekla's Lark,Aves
37521689,2020-01-12,2020-01-12 13:11:12 UTC,1627110,2020-01-12 13:12:38 UTC,2020-03-05 18:52:02 UTC,38.7615391918,-9.229421635,,Amadora,,Cairina moschata domestica,Domestic Muscovy Duck,Aves
37521769,2020-01-04,2020-01-04 16:07:53 UTC,86246,2020-01-12 13:15:37 UTC,2020-03-02 23:41:18 UTC,38.69609667,-9.20561333,,Lisboa,,Larus fuscus,Lesser Black-backed Gull,Aves
37522877,2020-01-09,2020-01-09 10:02:03 UTC,2445961,2020-01-12 14:09:54 UTC,2020-01-12 14:40:36 UTC,33.0671009847,-16.332370922,,Porto Santo,Madeira,Buteo buteo,Common Buzzard,Aves
37522900,2020-01-04,2020-01-04 09:34:00 UTC,281244,2020-01-12 14:11:16 UTC,2020-01-12 15:25:58 UTC,38.7514679982,-9.0794956565,,Lisboa,,Loxia curvirostra,Red Crossbill,Aves
37522907,2020-01-04,2020-01-04 11:35:00 UTC,281244,2020-01-12 14:11:21 UTC,2020-01-12 15:25:23 UTC,38.7574492743,-9.168532308,,Lisboa,,Loxia curvirostra,Red Crossbill,Aves
37524769,2020-01-12,2020-01-12 15:22:57 UTC,7257,2020-01-12 15:26:08 UTC,2020-01-27 23:38:30 UTC,38.7991100233,-8.8187505305,,Benavente,,Tyto alba,Barn Owl,Aves
37526012,2020-01-12,2020-01-12 16:11:26 UTC,623005,2020-01-12 16:14:31 UTC,2020-02-01 20:51:09 UTC,41.5846901863,-8.4798353165,,Braga,,Phalacrocorax carbo,Great Cormorant,Aves
37526049,2020-01-04,2020-01-04 15:39:00 UTC,281244,2020-01-12 16:16:30 UTC,2020-01-12 18:28:19 UTC,38.5046364683,-9.1211265447,,Sesimbra,,Aythya fuligula,Tufted Duck,Aves
37526050,2020-01-04,2020-01-04 15:33:00 UTC,281244,2020-01-12 16:16:30 UTC,2020-01-12 18:23:56 UTC,38.4766291249,-9.0850335955,,Sesimbra,,Aythya fuligula,Tufted Duck,Aves
37526051,2020-01-04,2020-01-04 15:36:00 UTC,281244,2020-01-12 16:16:31 UTC,2020-01-12 18:27:58 UTC,38.4983465514,-9.1058314137,,Sesimbra,,Aythya fuligula,Tufted Duck,Aves
37526053,2020-01-04,2020-01-04 15:32:00 UTC,281244,2020-01-12 16:16:35 UTC,2020-01-12 18:23:43 UTC,38.5253116667,-9.14292,,Sesimbra,,Anas crecca,Green-winged Teal,Aves
37526054,2020-01-04,2020-01-04 15:43:00 UTC,281244,2020-01-12 16:16:37 UTC,2020-01-12 18:23:37 UTC,38.5253166667,-9.1429516667,,Sesimbra,,Aythya collaris,Ring-necked Duck,Aves
37526056,2020-01-04,2020-01-04 16:33:00 UTC,281244,2020-01-12 16:16:41 UTC,2020-01-12 18:23:18 UTC,38.5223083333,-9.1446316667,,Sesimbra,,Larus marinus,Great Black-backed Gull,Aves
37526442,2020-01-04,2020-01-04 17:07:00 UTC,281244,2020-01-12 16:31:14 UTC,2020-01-12 19:01:17 UTC,38.5222933333,-9.144595,,Sesimbra,,Larus delawarensis,Ring-billed Gull,Aves
37526443,2020-01-04,2020-01-04 16:40:00 UTC,281244,2020-01-12 16:31:14 UTC,2020-01-12 18:22:34 UTC,38.5223016667,-9.1446516667,,Sesimbra,,Larus canus,Mew Gull,Aves
37527550,2020-01-06,2020-01-06 13:31:00 UTC,281244,2020-01-12 17:10:57 UTC,2020-02-16 19:06:19 UTC,38.7017333333,-9.00075,,Montijo,,Tadorna tadorna,Common Shelduck,Aves
37528336,2020-01-12,2020-01-12 10:21:00 UTC,1531239,2020-01-12 17:38:03 UTC,2020-03-08 21:52:06 UTC,38.6465131093,-9.1867797822,,Almada,,Phylloscopus collybita,Common Chiffchaff,Aves
37531096,2020-01-07,2020-01-07 13:42:00 UTC,281244,2020-01-12 19:12:55 UTC,2020-01-12 19:17:06 UTC,39.406805,-8.5190483333,,Golegã,,Fringilla montifringilla,Brambling,Aves
37531097,2020-01-07,2020-01-07 13:43:00 UTC,281244,2020-01-12 19:12:55 UTC,2020-01-12 19:17:18 UTC,39.4068116667,-8.5190516667,,Golegã,,Fringilla montifringilla,Brambling,Aves
37531098,2020-01-07,2020-01-07 13:46:00 UTC,281244,2020-01-12 19:12:55 UTC,2020-01-12 19:17:26 UTC,39.4068316667,-8.5188,,Golegã,,Fringilla montifringilla,Brambling,Aves
37531101,2020-01-07,2020-01-07 13:47:00 UTC,281244,2020-01-12 19:12:58 UTC,2020-01-13 00:03:22 UTC,39.4067933333,-8.518785,,Golegã,,Fringilla montifringilla,Brambling,Aves
37531102,2020-01-07,2020-01-07 09:44:00 UTC,281244,2020-01-12 19:12:59 UTC,2020-01-12 19:19:55 UTC,39.3971066667,-8.5369683333,,Golegã,,Ardea alba,Great Egret,Aves
37531103,2020-01-07,2020-01-07 10:13:00 UTC,281244,2020-01-12 19:12:59 UTC,2020-01-12 19:18:11 UTC,39.2086785923,-8.4449893071,,Golegã,,Vanellus vanellus,Northern Lapwing,Aves
37531106,2020-01-07,2020-01-07 10:55:00 UTC,281244,2020-01-12 19:13:04 UTC,2020-01-12 19:18:10 UTC,39.3882316667,-8.5401733333,,Golegã,,Aegithalos caudatus,Long-tailed Tit,Aves
37531107,2020-01-07,2020-01-07 11:51:00 UTC,281244,2020-01-12 19:13:05 UTC,2020-01-12 19:18:50 UTC,39.39727,-8.5369966667,,Golegã,,Alopochen aegyptiaca,Egyptian Goose,Aves
37531109,2020-01-07,2020-01-07 11:51:00 UTC,281244,2020-01-12 19:13:07 UTC,2020-01-12 19:15:01 UTC,39.2867888608,-8.5633747488,,Golegã,,Anser anser,Greylag Goose,Aves
37531110,2020-01-07,2020-01-07 11:56:00 UTC,281244,2020-01-12 19:13:08 UTC,2020-01-12 19:22:25 UTC,39.2246975837,-8.4558980718,,Golegã,,Hieraaetus pennatus,Booted Eagle,Aves
37531111,2020-01-07,2020-01-07 12:51:00 UTC,281244,2020-01-12 19:13:08 UTC,2020-01-12 20:04:14 UTC,39.4368534254,-8.584749017,,Torres Novas,,Milvus milvus,Red Kite,Aves
37531112,2020-01-07,2020-01-07 12:57:00 UTC,281244,2020-01-12 19:13:11 UTC,2020-01-12 20:32:59 UTC,39.5448622541,-8.5405654559,,Torres Novas,,Milvus milvus,Red Kite,Aves
37531114,2020-01-07,2020-01-07 12:59:00 UTC,281244,2020-01-12 19:13:13 UTC,2020-01-12 19:22:45 UTC,39.4120497,-8.4672115803,,Torres Novas,,Hieraaetus pennatus,Booted Eagle,Aves
37531115,2020-01-07,2020-01-07 12:58:00 UTC,281244,2020-01-12 19:13:13 UTC,2020-01-12 19:22:50 UTC,39.4165807008,-8.4122055894,,Torres Novas,,Hieraaetus pennatus,Booted Eagle,Aves
37531117,2020-01-07,2020-01-07 13:22:00 UTC,281244,2020-01-12 19:13:15 UTC,2020-01-12 20:32:17 UTC,39.4068783333,-8.5198183333,,Golegã,,Ardea alba,Great Egret,Aves
37531118,2020-01-07,2020-01-07 13:23:00 UTC,281244,2020-01-12 19:13:16 UTC,2020-01-12 19:18:31 UTC,39.4068433333,-8.5199533333,,Golegã,,Fringilla montifringilla,Brambling,Aves
37531121,2020-01-07,2020-01-07 13:37:00 UTC,281244,2020-01-12 19:13:18 UTC,2020-01-12 19:18:34 UTC,39.4069416667,-8.5199933333,,Torres Novas,,Ploceus melanocephalus,Black-headed Weaver,Aves
37533382,2020-01-07,2020-01-07 17:54:00 UTC,281244,2020-01-12 20:27:10 UTC,2020-01-12 20:43:57 UTC,38.6170668176,-8.9117395293,,Benavente,,Hydroprogne caspia,Caspian Tern,Aves
37533761,2020-01-12,2020-01-12 12:17:00 UTC,1565134,2020-01-12 20:37:29 UTC,2020-03-02 23:16:49 UTC,38.6575856688,-8.78257837,,Palmela,,Parus major,Great Tit,Aves
37533762,2020-01-12,,1565134,2020-01-12 20:37:29 UTC,2020-01-12 22:32:17 UTC,38.6560598044,-8.7883933995,,Palmela,,Upupa epops,Common Hoopoe,Aves
37533874,2020-01-01,2020-01-01 14:33:00 UTC,1896377,2020-01-12 20:40:45 UTC,2020-01-12 22:32:15 UTC,38.7325770657,-8.8937005135,,Alcochete,,Ardeola ralloides,Squacco Heron,Aves
37533945,2020-01-02,2020-01-02 10:56:00 UTC,1896377,2020-01-12 20:43:01 UTC,2020-01-12 20:45:49 UTC,38.5159398854,-9.1684546831,,Sesimbra,,Podiceps nigricollis,Eared Grebe,Aves
37534069,2020-01-02,2020-01-02 10:42:00 UTC,1896377,2020-01-12 20:45:14 UTC,2020-01-12 22:23:34 UTC,38.5165347661,-9.1649366696,,Sesimbra,,Tringa nebularia,Common Greenshank,Aves
37534226,2020-01-08,2020-01-08 10:42:00 UTC,1896377,2020-01-12 20:48:21 UTC,2020-01-12 20:53:02 UTC,38.7377867382,-9.125547405,,Lisboa,,Loxia curvirostra,Red Crossbill,Aves
37534272,2020-01-08,2020-01-08 10:42:00 UTC,281244,2020-01-12 20:49:26 UTC,2020-01-12 22:26:15 UTC,38.81801,-9.3342916667,,Sintra,,Pluvialis apricaria,European Golden Plover,Aves
37535462,2020-01-08,2020-01-08 11:46:00 UTC,281244,2020-01-12 21:20:43 UTC,2020-01-12 22:21:45 UTC,38.6508620966,-9.0149511585,,Lisboa,,Loxia curvirostra,Red Crossbill,Aves
37535463,2020-01-08,2020-01-08 11:50:00 UTC,281244,2020-01-12 21:20:43 UTC,2020-01-12 22:21:34 UTC,38.7142424248,-9.0491670236,,Lisboa,,Loxia curvirostra,Red Crossbill,Aves
37535464,2020-01-08,2020-01-08 11:55:00 UTC,281244,2020-01-12 21:20:43 UTC,2020-01-12 22:21:47 UTC,38.70362211,-9.1845163859,,Lisboa,,Loxia curvirostra,Red Crossbill,Aves
37535466,2020-01-08,2020-01-08 11:57:00 UTC,281244,2020-01-12 21:20:47 UTC,2020-01-12 22:21:46 UTC,38.6175329886,-9.1626963191,,Lisboa,,Loxia curvirostra,Red Crossbill,Aves
37535467,2020-01-08,2020-01-08 11:56:00 UTC,281244,2020-01-12 21:20:47 UTC,2020-01-12 21:41:35 UTC,38.7311183333,-9.1937666667,,Lisboa,,Dendrocopos major,Great Spotted Woodpecker,Aves
37536829,2020-01-09,2020-01-09 12:14:00 UTC,281244,2020-01-12 22:04:37 UTC,2020-01-12 22:26:44 UTC,39.41151,-9.2202166667,,Óbidos,,Gavia immer,Common Loon,Aves
